,County,Product,Date,Amount Fulfilled
1911,Mendocino,Lab Supplies,September,45000.0
1912,Mendocino,N-95 Respirators,September,3792720.0
1913,Mendocino,Other / None of the above,September,4500.0
1914,Mendocino,Personnel,September,360.0
1915,Mendocino,Pharmaceuticals,September,1830.0
1916,Mendocino,Sample Collecting Kits,September,232080.0
1917,Mendocino,Surgical Masks,September,18088000.0
1918,Mendocino,Surgical or Examination Gowns,September,1874400.0
1919,Mendocino,Swabs,September,584000.0
1920,Mendocino,Viral Testing Media,September,312210.0
1921,Merced,Body Bags,August,13370.0
1922,Merced,Cloth Masks,August,2332140.0
1923,Merced,Examination Gloves,August,26295000.0
1924,Merced,Face Shields (Disposable),August,3225184.0
1925,Merced,Goggles,August,308000.0
1926,Merced,Hand Sanitizers,August,235324.0
1927,Merced,KN95 Respirators,August,141120.0
1928,Merced,Medical Equipment,August,10640.0
1929,Merced,N-95 Respirators,August,8685920.0
1930,Merced,Other / None of the above,August,404208.0
1931,Merced,Pharmaceuticals,August,5376.0
1932,Merced,Sample Collecting Kits,August,245000.0
1933,Merced,Shoe Covers,August,84000.0
1934,Merced,Surgical Masks,August,38850000.0
1935,Merced,Surgical or Examination Gowns,August,4890200.0
1936,Merced,Swabs,August,2150800.0
1937,Merced,Test Kits,August,125000.0
1938,Merced,Viral Testing Media,August,1334510.0
1939,Merced,Body Bags,July,12480.0
1940,Merced,Cloth Masks,July,429480.0
1941,Merced,Examination Gloves,July,14436000.0
1942,Merced,Face Shields (Disposable),July,2019940.0
1943,Merced,Goggles,July,51000.0
1944,Merced,Hand Sanitizers,July,143122.0
1945,Merced,KN95 Respirators,July,156240.0
1946,Merced,Medical Equipment,July,6460.0
1947,Merced,N-95 Respirators,July,5470320.0
1948,Merced,Other / None of the above,July,447516.0
1949,Merced,Pharmaceuticals,July,5894.0
1950,Merced,Sample Collecting Kits,July,12500.0
1951,Merced,Shoe Covers,July,53000.0
1952,Merced,Surgical Masks,July,23922000.0
1953,Merced,Surgical or Examination Gowns,July,4484150.0
1954,Merced,Swabs,July,1619100.0
1955,Merced,Viral Testing Media,July,871016.0
1956,Merced,Body Bags,June,9200.0
1957,Merced,Cloth Masks,June,87520.0
1958,Merced,Examination Gloves,June,6808000.0
1959,Merced,Face Shields (Disposable),June,212720.0
1960,Merced,Goggles,June,23000.0
1961,Merced,Hand Sanitizers,June,12510.0
1962,Merced,KN95 Respirators,June,115920.0
1963,Merced,Medical Equipment,June,240.0
1964,Merced,N-95 Respirators,June,883440.0
1965,Merced,Other / None of the above,June,331884.0
1966,Merced,Pharmaceuticals,June,2302.0
1967,Merced,Shoe Covers,June,23000.0
1968,Merced,Surgical Masks,June,9556000.0
1969,Merced,Surgical or Examination Gowns,June,2906950.0
1970,Merced,Swabs,June,655300.0
1971,Merced,Viral Testing Media,June,371768.0
1972,Merced,Body Bags,October,7840.0
1973,Merced,Cloth Masks,October,2305280.0
1974,Merced,Examination Gloves,October,23952000.0
1975,Merced,Face Shields (Disposable),October,1861696.0
1976,Merced,Goggles,October,176000.0
1977,Merced,Hand Sanitizers,October,318240.0
1978,Merced,KN95 Respirators,October,80640.0
1979,Merced,Medical Equipment,October,6080.0
1980,Merced,N-95 Respirators,October,6598400.0
1981,Merced,Other / None of the above,October,230976.0
1982,Merced,Pharmaceuticals,October,3072.0
1983,Merced,Sample Collecting Kits,October,852800.0
1984,Merced,Shoe Covers,October,48000.0
1985,Merced,Surgical Masks,October,26707200.0
1986,Merced,Surgical or Examination Gowns,October,3594400.0
1987,Merced,Swabs,October,1937600.0
1988,Merced,Test Kits,October,80000.0
1989,Merced,Viral Testing Media,October,1522320.0
1990,Merced,Body Bags,September,14700.0
1991,Merced,Cloth Masks,September,4320800.0
1992,Merced,Examination Gloves,September,37861000.0
1993,Merced,Face Shields (Disposable),September,3490280.0
1994,Merced,Goggles,September,330000.0
1995,Merced,Hand Sanitizers,September,586100.0
1996,Merced,KN95 Respirators,September,151200.0
1997,Merced,Medical Equipment,September,11400.0
1998,Merced,N-95 Respirators,September,11067960.0
1999,Merced,Other / None of the above,September,433080.0
2000,Merced,Pharmaceuticals,September,5760.0
2001,Merced,Sample Collecting Kits,September,1327800.0
2002,Merced,Shoe Covers,September,90000.0
2003,Merced,Surgical Masks,September,48054000.0
2004,Merced,Surgical or Examination Gowns,September,6699500.0
2005,Merced,Swabs,September,3373000.0
2006,Merced,Test Kits,September,150000.0
2007,Merced,Viral Testing Media,September,2573550.0
2008,Modoc,Cloth Masks,August,172480.0
2009,Modoc,Examination Gloves,August,1070000.0
2010,Modoc,Face Shields (Disposable),August,76400.0
2011,Modoc,Hand Sanitizers,August,81100.0
2012,Modoc,KN95 Respirators,August,23940.0
2013,Modoc,N-95 Respirators,August,397840.0
2014,Modoc,Other / None of the above,August,572208.0
2015,Modoc,Surgical Masks,August,5190000.0
2016,Modoc,Surgical or Examination Gowns,August,366800.0
2017,Modoc,Swabs,August,229600.0
2018,Modoc,Viral Testing Media,August,141400.0
2019,Modoc,Cloth Masks,July,190960.0
2020,Modoc,Examination Gloves,July,938000.0
2021,Modoc,Face Shields (Disposable),July,74400.0
2022,Modoc,Hand Sanitizers,July,83948.0
2023,Modoc,N-95 Respirators,July,306520.0
2024,Modoc,Other / None of the above,July,633516.0
2025,Modoc,Surgical Masks,July,5425000.0
2026,Modoc,Surgical or Examination Gowns,July,345200.0
2027,Modoc,Swabs,July,254200.0
2028,Modoc,Viral Testing Media,July,156550.0
2029,Modoc,Cloth Masks,June,66240.0
2030,Modoc,Examination Gloves,June,690000.0
2031,Modoc,Face Shields (Disposable),June,43400.0
2032,Modoc,Hand Sanitizers,June,40848.0
2033,Modoc,N-95 Respirators,June,142040.0
2034,Modoc,Other / None of the above,June,469632.0
2035,Modoc,Surgical Masks,June,1337000.0
2036,Modoc,Surgical or Examination Gowns,June,103000.0
2037,Modoc,Swabs,June,161600.0
2038,Modoc,Viral Testing Media,June,116150.0
2039,Modoc,Cloth Masks,October,98560.0
2040,Modoc,Examination Gloves,October,896000.0
2041,Modoc,Face Shields (Disposable),October,44800.0
2042,Modoc,Hand Sanitizers,October,50112.0
2043,Modoc,KN95 Respirators,October,20160.0
2044,Modoc,N-95 Respirators,October,254080.0
2045,Modoc,Other / None of the above,October,326976.0
2046,Modoc,Surgical Masks,October,3011200.0
2047,Modoc,Surgical or Examination Gowns,October,209600.0
2048,Modoc,Swabs,October,131200.0
2049,Modoc,Viral Testing Media,October,80800.0
2050,Modoc,Cloth Masks,September,184800.0
2051,Modoc,Examination Gloves,September,1232000.0
2052,Modoc,Face Shields (Disposable),September,84000.0
2053,Modoc,Hand Sanitizers,September,93960.0
2054,Modoc,KN95 Respirators,September,37800.0
2055,Modoc,N-95 Respirators,September,476400.0
2056,Modoc,Other / None of the above,September,613080.0
2057,Modoc,Surgical Masks,September,5646000.0
2058,Modoc,Surgical or Examination Gowns,September,393000.0
2059,Modoc,Swabs,September,246000.0
2060,Modoc,Viral Testing Media,September,151500.0
2061,Mono,Cleaning Supplies,August,336.0
2062,Mono,Cloth Masks,August,127000.0
2063,Mono,Coveralls (Hospitals or EMS),August,1512.0
2064,Mono,Examination Gloves,August,5033000.0
2065,Mono,Face Shields (Disposable),August,100460.0
2066,Mono,Goggles,August,42000.0
2067,Mono,Hand Sanitizers,August,280480.0
2068,Mono,KN95 Respirators,August,141120.0
2069,Mono,N-95 Respirators,August,1260560.0
2070,Mono,Other / None of the above,August,281400.0
2071,Mono,Shoe Covers,August,133000.0
2072,Mono,Surgical Masks,August,2839200.0
2073,Mono,Surgical or Examination Gowns,August,260232.0
2074,Mono,Swabs,August,532028.0
2075,Mono,Test Kits,August,123200.0
2076,Mono,Viral Testing Media,August,127400.0
2077,Mono,Wipes,August,28000.0
2078,Mono,Cleaning Supplies,July,372.0
2079,Mono,Cloth Masks,July,112500.0
2080,Mono,Coveralls (Hospitals or EMS),July,1674.0
2081,Mono,Examination Gloves,July,3372500.0
2082,Mono,Face Shields (Disposable),July,67820.0
2083,Mono,Goggles,July,37250.0
2084,Mono,Hand Sanitizers,July,186922.0
2085,Mono,KN95 Respirators,July,156240.0
2086,Mono,N-95 Respirators,July,1395620.0
2087,Mono,Other / None of the above,July,169650.0
2088,Mono,Shoe Covers,July,87250.0
2089,Mono,Surgical Masks,July,2259000.0
2090,Mono,Surgical or Examination Gowns,July,133114.0
2091,Mono,Swabs,July,404031.0
2092,Mono,Test Kits,July,136400.0
2093,Mono,Viral Testing Media,July,53550.0
2094,Mono,Wipes,July,4000.0
2095,Mono,Cleaning Supplies,June,276.0
2096,Mono,Cloth Masks,June,72500.0
2097,Mono,Coveralls (Hospitals or EMS),June,1242.0
2098,Mono,Examination Gloves,June,1583500.0
2099,Mono,Face Shields (Disposable),June,25100.0
2100,Mono,Goggles,June,23000.0
2101,Mono,Hand Sanitizers,June,104678.0
2102,Mono,KN95 Respirators,June,55440.0
2103,Mono,N-95 Respirators,June,1016260.0
2104,Mono,Other / None of the above,June,85100.0
2105,Mono,Shoe Covers,June,17250.0
2106,Mono,Surgical Masks,June,1551000.0
2107,Mono,Surgical or Examination Gowns,June,64262.0
2108,Mono,Swabs,June,86023.0
2109,Mono,Test Kits,June,96400.0
2110,Mono,Viral Testing Media,June,1150.0
2111,Mono,Cleaning Supplies,October,192.0
2112,Mono,Cloth Masks,October,88000.0
2113,Mono,Coveralls (Hospitals or EMS),October,864.0
2114,Mono,Examination Gloves,October,2984000.0
2115,Mono,Face Shields (Disposable),October,68288.0
2116,Mono,Goggles,October,24000.0
2117,Mono,Hand Sanitizers,October,171424.0
2118,Mono,KN95 Respirators,October,80640.0
2119,Mono,N-95 Respirators,October,720760.0
2120,Mono,Other / None of the above,October,161600.0
2121,Mono,Shoe Covers,October,76000.0
2122,Mono,Surgical Masks,October,2000000.0
2123,Mono,Surgical or Examination Gowns,October,148704.0
2124,Mono,Swabs,October,304016.0
2125,Mono,Test Kits,October,71040.0
2126,Mono,Viral Testing Media,October,72800.0
2127,Mono,Wipes,October,22400.0
2128,Mono,Cleaning Supplies,September,360.0
2129,Mono,Cloth Masks,September,165000.0
2130,Mono,Coveralls (Hospitals or EMS),September,1620.0
2131,Mono,Examination Gloves,September,5589000.0
2132,Mono,Face Shields (Disposable),September,127892.0
2133,Mono,Goggles,September,45000.0
2134,Mono,Hand Sanitizers,September,314364.0
2135,Mono,KN95 Respirators,September,151200.0
2136,Mono,N-95 Respirators,September,1350600.0
2137,Mono,Other / None of the above,September,302300.0
2138,Mono,Shoe Covers,September,142500.0
2139,Mono,Surgical Masks,September,3751200.0
2140,Mono,Surgical or Examination Gowns,September,278820.0
2141,Mono,Swabs,September,570030.0
2142,Mono,Test Kits,September,132000.0
2143,Mono,Viral Testing Media,September,136500.0
2144,Mono,Wipes,September,36400.0
2145,Monterey,Body Bags,August,2800.0
2146,Monterey,Cloth Masks,August,1761100.0
2147,Monterey,Coveralls (Hospitals or EMS),August,234052.0
2148,Monterey,Examination Gloves,August,45198400.0
2149,Monterey,Face Shields (Disposable),August,2179520.0
2150,Monterey,Goggles,August,285000.0
2151,Monterey,Hand Sanitizers,August,1851552.0
2152,Monterey,KN95 Respirators,August,2419680.0
2153,Monterey,Medical Equipment,August,1916.0
2154,Monterey,N-95 Respirators,August,24289160.0
2155,Monterey,Other / None of the above,August,729736.0
2156,Monterey,Personnel,August,28.0
2157,Monterey,Pharmaceuticals,August,9380.0
2158,Monterey,Sample Collecting Kits,August,722000.0
2159,Monterey,Shoe Covers,August,408800.0
2160,Monterey,Surgical Masks,August,79290744.0
2161,Monterey,Surgical or Examination Gowns,August,5389500.0
2162,Monterey,Swabs,August,3354000.0
2163,Monterey,Test Kits,August,140000.0
2164,Monterey,Viral Testing Media,August,1999232.0
2165,Monterey,Wipes,August,424500.0
2166,Monterey,Body Bags,July,3100.0
2167,Monterey,Cloth Masks,July,827500.0
2168,Monterey,Coveralls (Hospitals or EMS),July,259129.0
2169,Monterey,Examination Gloves,July,33233960.0
2170,Monterey,Face Shields (Disposable),July,1422540.0
2171,Monterey,Goggles,July,263500.0
2172,Monterey,Hand Sanitizers,July,1363352.0
2173,Monterey,KN95 Respirators,July,1832260.0
2174,Monterey,Medical Equipment,July,1050.0
2175,Monterey,N-95 Respirators,July,15744388.0
2176,Monterey,Other / None of the above,July,605705.0
2177,Monterey,Pharmaceuticals,July,10385.0
2178,Monterey,Sample Collecting Kits,July,20000.0
2179,Monterey,Shoe Covers,July,252600.0
2180,Monterey,Surgical Masks,July,71029088.0
2181,Monterey,Surgical or Examination Gowns,July,3054650.0
2182,Monterey,Swabs,July,2463000.0
2183,Monterey,Test Kits,July,80000.0
2184,Monterey,Viral Testing Media,July,1159730.0
2185,Monterey,Wipes,July,22000.0
2186,Monterey,Body Bags,June,2300.0
2187,Monterey,Cloth Masks,June,51500.0
2188,Monterey,Coveralls (Hospitals or EMS),June,192257.0
2189,Monterey,Examination Gloves,June,17208880.0
2190,Monterey,Face Shields (Disposable),June,684336.0
2191,Monterey,Goggles,June,195500.0
2192,Monterey,Hand Sanitizers,June,632948.0
2193,Monterey,KN95 Respirators,June,873140.0
2194,Monterey,N-95 Respirators,June,3979060.0
2195,Monterey,Other / None of the above,June,364504.0
2196,Monterey,Pharmaceuticals,June,3692.0
2197,Monterey,Shoe Covers,June,105800.0
2198,Monterey,Surgical Masks,June,25065904.0
2199,Monterey,Surgical or Examination Gowns,June,685810.0
2200,Monterey,Swabs,June,1009000.0
2201,Monterey,Viral Testing Media,June,533090.0
2202,Monterey,Body Bags,October,1600.0
2203,Monterey,Cloth Masks,October,1062400.0
2204,Monterey,Coveralls (Hospitals or EMS),October,133744.0
2205,Monterey,Examination Gloves,October,33211000.0
2206,Monterey,Face Shields (Disposable),October,1383040.0
2207,Monterey,Goggles,October,184000.0
2208,Monterey,Hand Sanitizers,October,2574240.0
2209,Monterey,KN95 Respirators,October,1536960.0
2210,Monterey,Medical Equipment,October,1760.0
2211,Monterey,N-95 Respirators,October,24506720.0
2212,Monterey,Other / None of the above,October,416992.0
2213,Monterey,Personnel,October,16.0
2214,Monterey,Pharmaceuticals,October,5360.0
2215,Monterey,Sample Collecting Kits,October,544000.0
2216,Monterey,Shoe Covers,October,233600.0
2217,Monterey,Surgical Masks,October,47926768.0
2218,Monterey,Surgical or Examination Gowns,October,3148320.0
2219,Monterey,Swabs,October,2152000.0
2220,Monterey,Test Kits,October,116480.0
2221,Monterey,Viral Testing Media,October,1696816.0
2222,Monterey,Wipes,October,2280000.0
2223,Monterey,Body Bags,September,3000.0
2224,Monterey,Cloth Masks,September,1992000.0
2225,Monterey,Coveralls (Hospitals or EMS),September,250770.0
2226,Monterey,Examination Gloves,September,59285800.0
2227,Monterey,Face Shields (Disposable),September,2593200.0
2228,Monterey,Goggles,September,345000.0
2229,Monterey,Hand Sanitizers,September,4726220.0
2230,Monterey,KN95 Respirators,September,2881800.0
2231,Monterey,Medical Equipment,September,3300.0
2232,Monterey,N-95 Respirators,September,38207760.0
2233,Monterey,Other / None of the above,September,781860.0
2234,Monterey,Personnel,September,30.0
2235,Monterey,Pharmaceuticals,September,10050.0
2236,Monterey,Sample Collecting Kits,September,1020000.0
2237,Monterey,Shoe Covers,September,438000.0
2238,Monterey,Surgical Masks,September,89631440.0
2239,Monterey,Surgical or Examination Gowns,September,5903100.0
2240,Monterey,Swabs,September,3966000.0
2241,Monterey,Test Kits,September,150000.0
2242,Monterey,Viral Testing Media,September,2650314.0
2243,Monterey,Wipes,September,3835000.0
2244,Napa,Cloth Masks,August,3324420.0
2245,Napa,Examination Gloves,August,96666000.0
2246,Napa,Face Shields (Disposable),August,693368.0
2247,Napa,Goggles,August,95200.0
2248,Napa,Hand Sanitizers,August,4962776.0
2249,Napa,KN95 Respirators,August,416240.0
2250,Napa,Medical Equipment,August,158.0
2251,Napa,N-95 Respirators,August,4186712.0
2252,Napa,Other / None of the above,August,613452.0
2253,Napa,Personnel,August,140.0
2254,Napa,Pharmaceuticals,August,1512.0
2255,Napa,Sample Collecting Kits,August,179200.0
2256,Napa,Surgical Masks,August,14298000.0
2257,Napa,Surgical or Examination Gowns,August,2582720.0
2258,Napa,Swabs,August,504000.0
2259,Napa,Viral Testing Media,August,326368.0
2260,Napa,Wipes,August,92000.0
2261,Napa,Cloth Masks,July,3206640.0
2262,Napa,Examination Gloves,July,28308000.0
2263,Napa,Face Shields (Disposable),July,518052.0
2264,Napa,Goggles,July,105400.0
2265,Napa,Hand Sanitizers,July,5444312.0
2266,Napa,KN95 Respirators,July,359460.0
2267,Napa,N-95 Respirators,July,4397684.0
2268,Napa,Other / None of the above,July,578605.0
2269,Napa,Personnel,July,145.0
2270,Napa,Pharmaceuticals,July,1648.0
2271,Napa,Sample Collecting Kits,July,187600.0
2272,Napa,Surgical Masks,July,12778000.0
2273,Napa,Surgical or Examination Gowns,July,1338340.0
2274,Napa,Swabs,July,343000.0
2275,Napa,Viral Testing Media,July,206624.0
2276,Napa,Wipes,July,38000.0
2277,Napa,Cloth Masks,June,2056400.0
2278,Napa,Examination Gloves,June,2226000.0
2279,Napa,Face Shields (Disposable),June,260216.0
2280,Napa,Goggles,June,78200.0
2281,Napa,Hand Sanitizers,June,3395188.0
2282,Napa,KN95 Respirators,June,202860.0
2283,Napa,N-95 Respirators,June,2872852.0
2284,Napa,Other / None of the above,June,364665.0
2285,Napa,Pharmaceuticals,June,452.0
2286,Napa,Sample Collecting Kits,June,119600.0
2287,Napa,Surgical Masks,June,2574000.0
2288,Napa,Surgical or Examination Gowns,June,566720.0
2289,Napa,Swabs,June,168000.0
2290,Napa,Viral Testing Media,June,122400.0
2291,Napa,Wipes,June,23000.0
2292,Napa,Cloth Masks,October,2376640.0
2293,Napa,Examination Gloves,October,63318400.0
2294,Napa,Face Shields (Disposable),October,436288.0
2295,Napa,Goggles,October,54400.0
2296,Napa,Hand Sanitizers,October,2898144.0
2297,Napa,KN95 Respirators,October,265280.0
2298,Napa,Medical Equipment,October,832.0
2299,Napa,N-95 Respirators,October,3999104.0
2300,Napa,Other / None of the above,October,350544.0
2301,Napa,Personnel,October,80.0
2302,Napa,Pharmaceuticals,October,864.0
2303,Napa,Sample Collecting Kits,October,172800.0
2304,Napa,Surgical Masks,October,10160000.0
2305,Napa,Surgical or Examination Gowns,October,1475840.0
2306,Napa,Swabs,October,288000.0
2307,Napa,Viral Testing Media,October,186496.0
2308,Napa,Wipes,October,176000.0
2309,Napa,Cloth Masks,September,4431200.0
2310,Napa,Examination Gloves,September,118565600.0
2311,Napa,Face Shields (Disposable),September,816312.0
2312,Napa,Goggles,September,102000.0
2313,Napa,Hand Sanitizers,September,5430860.0
2314,Napa,KN95 Respirators,September,497400.0
2315,Napa,Medical Equipment,September,1560.0
2316,Napa,N-95 Respirators,September,6772440.0
2317,Napa,Other / None of the above,September,657270.0
2318,Napa,Personnel,September,150.0
